track_id,track_name,artist_name,collection_name,genre,content_rating,user_rating,track_price,collection_price,release_date,track_time_millis,country,currency,preview_url,artwork_url
0zLv81RNFByXTZ3wu91y1R,Mujer Amante,Rata Blanca,"Col 2x1: Magos, Espadas Y Rosas / Guerrero Del Arco Iris",heavy-metal,Clean,3.0,1.29,14.99,2023-11-29T00:00:00Z,363120,US,USD,https://p.scdn.co/mp3-preview/08c70e5badb06b4012a1,https://i.scdn.co/image/ab67616d0000b27308c70e5badb06b4012a13abd
6D8MQ04WjnY9Jrhi1MdNFa,Gamzedeyim Deva Bulmam,MÃ¼zeyyen Senar,"YayÄ±nlanmamÄ±Å ÅarkÄ±lar, Vol. 2",turkish,Clean,2.7,0.99,9.99,2021-05-08T00:00:00Z,197146,US,USD,https://p.scdn.co/mp3-preview/36d27722ef40e2c21768,https://i.scdn.co/image/ab67616d0000b27336d27722ef40e2c217680bb1
3qEOQKwlefkV1f7uQucrXU,To Proste Tak (Tom Socket Remix),Mirage & Yoko;Tom Socket,To Proste Tak,disco,Clean,2.2,0.99,14.99,2017-05-31T00:00:00Z,240019,US,USD,https://p.scdn.co/mp3-preview/5ac2d7b024b04720f45f,https://i.scdn.co/image/ab67616d0000b2735ac2d7b024b04720f45f4be9
4lTIVHttNJYHG1PhzS8CAg,LIAR GIRL,BOÃWY,PSYCHOPATH,rockabilly,Clean,2.3,0.99,14.99,2016-01-17T00:00:00Z,251626,US,USD,https://p.scdn.co/mp3-preview/4a02cb1ed97cae86d5ba,https://i.scdn.co/image/ab67616d0000b2734a02cb1ed97cae86d5bac98a
5w6BjCkSCTx4WIMtf8G89C,Twilight,Jon Kennedy,CafÃ© del Mar Vol. 24,trip-hop,Clean,1.8,1.29,14.99,2017-02-21T00:00:00Z,252188,US,USD,https://p.scdn.co/mp3-preview/5865cd04330790d8e511,https://i.scdn.co/image/ab67616d0000b2735865cd04330790d8e511a75e
4YXY9sJAYmOM9mk4z4dTGz,Ring,Kiprich,Riddim Driven: Juice,j-dance,Clean,1.7,0.99,14.99,2021-06-23T00:00:00Z,168733,US,USD,https://p.scdn.co/mp3-preview/56443410c2eb0b326dad,https://i.scdn.co/image/ab67616d0000b27356443410c2eb0b326dad24a5
3GUjEfAGucRFEgsFbCYdgj,Childhood's End,Satoshi Imano,Childhood's End,techno,Clean,2.2,0.99,11.99,2016-09-29T00:00:00Z,332598,US,USD,https://p.scdn.co/mp3-preview/e9ded27dd4e01b1e171b,https://i.scdn.co/image/ab67616d0000b273e9ded27dd4e01b1e171bb9df
2oDmFTSr4i72q6ShSAxaDR,CoraÃ§Ã£o De Papel,JosuÃ© Bom de Faixa,CoraÃ§Ã£o De Papel,forro,Clean,2.6,1.29,11.99,2019-07-15T00:00:00Z,172588,US,USD,https://p.scdn.co/mp3-preview/c1a617d935ca56c7480a,https://i.scdn.co/image/ab67616d0000b273c1a617d935ca56c7480a8b34
6wQJoXKA7Ektx9jVwDtww8,Who & Dem,Intence;Zimi,Who & Dem,j-dance,Explicit,1.8,1.29,11.99,2016-10-03T00:00:00Z,158267,US,USD,https://p.scdn.co/mp3-preview/33e7cdb27450fc4c9818,https://i.scdn.co/image/ab67616d0000b27333e7cdb27450fc4c981838ab
5fPWflMcJ7zT8BSnHQD9Wh,Manzil,Anupam Roy,Manzil,songwriter,Clean,2.6,1.29,14.99,2021-07-03T00:00:00Z,191952,US,USD,https://p.scdn.co/mp3-preview/5a37ab6d8ea684adcdc1,https://i.scdn.co/image/ab67616d0000b2735a37ab6d8ea684adcdc12ed9
40MXr7BMh3ShPf2b9giSRt,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",Swedish House Mafia;The Weeknd;Moojo,Moth To A Flame (Moojo Remix),progressive-house,Clean,3.2,1.29,11.99,2014-08-03T00:00:00Z,436721,US,USD,https://p.scdn.co/mp3-preview/13fb51cdb51b558b6b4c,https://i.scdn.co/image/ab67616d0000b27313fb51cdb51b558b6b4cccdd
1y6dEjheBdnopNo0xDXJ9P,Scars leave beautiful trace,"Car, the garden","Alchemy of Souls, Pt. 1 (Original Television Soundtrack)",indie-pop,Clean,3.4,1.29,14.99,2019-12-06T00:00:00Z,213946,US,USD,https://p.scdn.co/mp3-preview/02e1e7eb18ab51581f3c,https://i.scdn.co/image/ab67616d0000b27302e1e7eb18ab51581f3c6a43
1a4USTrL1ZtLggEllkU2vw,Christmas Got Colder,Anson Seabra,CHRISTMAS TOP HITS 2022,songwriter,Clean,1.0,0.99,11.99,2014-08-15T00:00:00Z,129610,US,USD,https://p.scdn.co/mp3-preview/5c4ddfdaa67efb68a858,https://i.scdn.co/image/ab67616d0000b2735c4ddfdaa67efb68a8584a07
4bHFJc0ZIgz2lhdy9hFQA7,Protection,Alcest,Spiritual Instinct,black-metal,Clean,2.8,0.99,14.99,2016-06-09T00:00:00Z,349968,US,USD,https://p.scdn.co/mp3-preview/862e4fa036595a45995f,https://i.scdn.co/image/ab67616d0000b273862e4fa036595a45995f1791
7l9HIihZ6ktmmYUCRv5fr8,Palma - Original Mix,Aril Brikha,Palma Ep,detroit-techno,Clean,1.4,1.29,11.99,2020-10-27T00:00:00Z,518095,US,USD,https://p.scdn.co/mp3-preview/01ee1daae74188e4613c,https://i.scdn.co/image/ab67616d0000b27301ee1daae74188e4613c5a16
2IVsRhKrx8hlQBOWy4qebo,Mr Loverman,Ricky Montgomery,Montgomery Ricky,indie-pop,Clean,4.2,1.29,11.99,2021-02-09T00:00:00Z,216880,US,USD,https://p.scdn.co/mp3-preview/ca8b6459520fe496f7d7,https://i.scdn.co/image/ab67616d0000b273ca8b6459520fe496f7d7a0bf
1dcCbOhMl5LKAj27DrINGN,"Midnight Club Tracks II, Pt. 1",Surgeon,Midnight Club Tracks II,detroit-techno,Clean,1.3,1.29,11.99,2021-11-16T00:00:00Z,408358,US,USD,https://p.scdn.co/mp3-preview/23869f09db4ecb490424,https://i.scdn.co/image/ab67616d0000b27323869f09db4ecb4904245ee3
0bVO1w0v6bLgPvCM7X2mZC,Based On A True Story...,Confess,Revenge at All Costs,iranian,Clean,1.3,1.29,14.99,2018-06-20T00:00:00Z,132000,US,USD,https://p.scdn.co/mp3-preview/36c5ca08724f4f3ddb82,https://i.scdn.co/image/ab67616d0000b27336c5ca08724f4f3ddb822233
0qs8BYRN4pOCyXX2S6in8c,Fire Power,Audiofreq,Beyond 150 EP,hardstyle,Clean,1.9,0.99,14.99,2019-07-20T00:00:00Z,277200,US,USD,https://p.scdn.co/mp3-preview/fc4771dcba7b9c45eca8,https://i.scdn.co/image/ab67616d0000b273fc4771dcba7b9c45eca8b6ee
2JredID6iVWdzvDuXwc5g4,Black Adam Spotted,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),british,Clean,1.8,0.99,11.99,2017-12-31T00:00:00Z,97346,US,USD,https://p.scdn.co/mp3-preview/8069a3bd55283f2418d9,https://i.scdn.co/image/ab67616d0000b2738069a3bd55283f2418d9d1a5
6d9c8VM5eMaUheUwkwOTm6,Kaia (ASOT 1090) [Trending Track],Bryan Kearney,ASOT 1090 - A State Of Trance Episode 1090,trance,Clean,2.6,1.29,14.99,2014-01-12T00:00:00Z,127030,US,USD,https://p.scdn.co/mp3-preview/c7c8894c856e211522a3,https://i.scdn.co/image/ab67616d0000b273c7c8894c856e211522a3436e
0uVrPeEM1Q02sbGA3zJ3CC,Nanbane,Yuvan Shankar Raja;Madhushree,Mankatha (Original Motion Picture Soundtrack),k-pop,Clean,3.4,1.29,9.99,2017-02-19T00:00:00Z,302600,US,USD,https://p.scdn.co/mp3-preview/f2c6c481adb72e8015c3,https://i.scdn.co/image/ab67616d0000b273f2c6c481adb72e8015c33316
2njwHmNjXByi7oQZZr0ips,Burning Love,The Carburetors,Burning Love,rock-n-roll,Clean,2.1,1.29,11.99,2023-11-28T00:00:00Z,204021,US,USD,https://p.scdn.co/mp3-preview/70571a2840831bcf65b7,https://i.scdn.co/image/ab67616d0000b27370571a2840831bcf65b79935
67UZi1Fezn05O1oetjIdLm,Mama Laudaaa,Partynator,"Saufen morgens, mittags, abends - Die Party",party,Clean,2.0,1.29,11.99,2020-12-11T00:00:00Z,219170,US,USD,https://p.scdn.co/mp3-preview/36349abea5a8f25a1341,https://i.scdn.co/image/ab67616d0000b27336349abea5a8f25a13415a58
4oHq26hX82ls9HmKGqZGVH,Esgalduin,Little Symphony,Serenity,ambient,Clean,2.1,0.99,9.99,2023-02-05T00:00:00Z,49523,US,USD,https://p.scdn.co/mp3-preview/f078c38fe90c4c9a1224,https://i.scdn.co/image/ab67616d0000b273f078c38fe90c4c9a12240714
0XP2K6n7cHWDThzfEX6kek,CachaÃ§a,Mukeka di Rato,Carne,hardcore,Clean,2.2,1.29,14.99,2021-03-11T00:00:00Z,90146,US,USD,https://p.scdn.co/mp3-preview/2583ee4a98456a2c228e,https://i.scdn.co/image/ab67616d0000b2732583ee4a98456a2c228e962c
0g9bfgn27MhVjQBngkONjO,Hantam Prasangka Buruk,Straight Answer,Never Surrender,hardcore,Clean,2.2,1.29,14.99,2023-09-24T00:00:00Z,99693,US,USD,https://p.scdn.co/mp3-preview/5cc265de6b2fc207b57e,https://i.scdn.co/image/ab67616d0000b2735cc265de6b2fc207b57e8a82
5ctrWrTwgy5xLZA4OWgY5O,Still Loving You (2015 - Remaster),Scorpions,Love at First Sting,german,Clean,2.2,0.99,14.99,2018-04-23T00:00:00Z,388613,US,USD,https://p.scdn.co/mp3-preview/d57a8921c598f5e4be2e,https://i.scdn.co/image/ab67616d0000b273d57a8921c598f5e4be2e0e7e
55Cth2NbfIWChuTpHs1kCI,Me Lembro (feat. Gabriela Rocha),Kemuel;Gabriela Rocha,Me Lembro (feat. Gabriela Rocha),groove,Clean,2.3,1.29,11.99,2017-07-27T00:00:00Z,291740,US,USD,https://p.scdn.co/mp3-preview/7149435315144ed80f22,https://i.scdn.co/image/ab67616d0000b2737149435315144ed80f226b78
6bCZV3DwE4AMSjWkFrnEGr,Beyond The Veil (feat. JT Roach),Seven Lions;JT Roach,Beyond The Veil (feat. JT Roach),dubstep,Clean,1.0,0.99,11.99,2016-01-12T00:00:00Z,291079,US,USD,https://p.scdn.co/mp3-preview/a07a7d0ee22298a29095,https://i.scdn.co/image/ab67616d0000b273a07a7d0ee22298a29095cfc7
03wrmep5c3Dr9JlOXPvFUX,You Raise Me Up,Celtic Woman,Celtic Woman,opera,Clean,3.2,1.29,11.99,2017-09-22T00:00:00Z,271133,US,USD,https://p.scdn.co/mp3-preview/b854247a707935553ba3,https://i.scdn.co/image/ab67616d0000b273b854247a707935553ba3468e
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,TiÃ«sto;Dzeko;Preme;Post Malone,Jackie Chan,house,Explicit,3.9,1.29,11.99,2020-01-25T00:00:00Z,215759,US,USD,https://p.scdn.co/mp3-preview/5025b9149c246bec9b08,https://i.scdn.co/image/ab67616d0000b2735025b9149c246bec9b08fc86
7BlWK6ZJN4oYqlUKZBz4q0,Tell Me,Dick & Dee Dee,Lost Hits Of The 60's,blues,Clean,2.3,0.99,11.99,2022-03-28T00:00:00Z,135906,US,USD,https://p.scdn.co/mp3-preview/f62d229b8b836d0a1240,https://i.scdn.co/image/ab67616d0000b273f62d229b8b836d0a12401f8c
6OaI0ZpuuHfTYGBCUkXTCk,NÃ£o Valeria,Kemuel,Kemuel Worship I,groove,Clean,2.2,1.29,14.99,2019-05-31T00:00:00Z,296000,US,USD,https://p.scdn.co/mp3-preview/db5a2a5f0b704f4fb1ff,https://i.scdn.co/image/ab67616d0000b273db5a2a5f0b704f4fb1ff66ab
1uKYwIpXYEB1xw4JnAPP8w,Feel a Vibe,Layton Giordani,New Generation,techno,Clean,2.9,0.99,9.99,2023-04-23T00:00:00Z,274809,US,USD,https://p.scdn.co/mp3-preview/f1f48cbcf265e9c9a895,https://i.scdn.co/image/ab67616d0000b273f1f48cbcf265e9c9a895cbba
2M7L6ZcvqvLWexJzwKZRqC,La Bruja,Juan D'Arienzo,Las Canciones de Juan D'arienzo,tango,Clean,1.7,0.99,14.99,2023-01-31T00:00:00Z,133333,US,USD,https://p.scdn.co/mp3-preview/b3d597f2103cf644914c,https://i.scdn.co/image/ab67616d0000b273b3d597f2103cf644914c1b21
1ro2qxiKNuHMS09KKTLo89,My Ruin,Sevendust,Sevendust (Definitive Edition),industrial,Explicit,1.9,0.99,14.99,2017-08-17T00:00:00Z,337171,US,USD,https://p.scdn.co/mp3-preview/8ac2c2ac6dfd454834d3,https://i.scdn.co/image/ab67616d0000b2738ac2c2ac6dfd454834d3678e
6dEIIiXRsvXlO7Gy1VdP9q,Woe Is Me - Reprise,25th Annual Putnam County Spelling Bee Original Cast,25th Annual Putnam County Spelling Bee (Original Broadway Cast Recording),show-tunes,Clean,2.1,1.29,11.99,2020-02-26T00:00:00Z,60240,US,USD,https://p.scdn.co/mp3-preview/53a5130679e55d776b6d,https://i.scdn.co/image/ab67616d0000b27353a5130679e55d776b6d6ed3
6xZMdgMwGxBAJ3O9LfWunY,Say U Will feat. Dajae - Original Mix,Cajmere;Dajae,Only 4 U: The Sound Of Cajmere & Cajual Records 1992-2012,chicago-house,Clean,1.3,1.29,9.99,2019-04-01T00:00:00Z,329093,US,USD,https://p.scdn.co/mp3-preview/eae08348a2a58184d426,https://i.scdn.co/image/ab67616d0000b273eae08348a2a58184d42660f6
07wsr8b3h0n18wBeyZU0ht,My Other Side,Taba Chake,Bombay Dreams,singer-songwriter,Clean,2.5,0.99,9.99,2023-10-12T00:00:00Z,219000,US,USD,https://p.scdn.co/mp3-preview/6010fd3d4b3211e294b7,https://i.scdn.co/image/ab67616d0000b2736010fd3d4b3211e294b79850
4DWvOeinTzhj4DeGYn9tqz,TÃº Eres Su Seguridad,Hermetica,IntÃ©rpretes,metal,Clean,2.7,1.29,14.99,2021-12-21T00:00:00Z,304600,US,USD,https://p.scdn.co/mp3-preview/2b948dfe35630ed38d72,https://i.scdn.co/image/ab67616d0000b2732b948dfe35630ed38d72db4f
77O8Dr6RoO3xa7p2yP9VhQ,The Prayer,Russell Watson;Lulu;London Session Orchestra;Nick Ingman,The Ultimate Collection,opera,Clean,1.8,1.29,9.99,2021-09-02T00:00:00Z,273866,US,USD,https://p.scdn.co/mp3-preview/8525d816e611ca19f638,https://i.scdn.co/image/ab67616d0000b2738525d816e611ca19f638d8a5
2dxdzWwLl3nP0SZImUK2A0,Pasarela,Ãejo & Dalmata,Reggeaton Imperdible,latin,Clean,1.0,1.29,14.99,2022-06-12T00:00:00Z,227466,US,USD,https://p.scdn.co/mp3-preview/7f67a0c87f6122820519,https://i.scdn.co/image/ab67616d0000b2737f67a0c87f61228205192b50
6p5xqRlCrUcRLoK3YC9ldV,SaliÃ³ El Sol,Don Omar,Homecoming Latin Party,reggae,Clean,1.0,0.99,14.99,2017-10-21T00:00:00Z,317280,US,USD,https://p.scdn.co/mp3-preview/4566bd5b00d51e1d7e6b,https://i.scdn.co/image/ab67616d0000b2734566bd5b00d51e1d7e6b5c5c
30t7M7nfZ8rk4CznVyh9N0,ÐÐµÐ»ÐµÐ½Ð°Ñ ÐºÐ°ÑÐµÑÐ°,Elena Kamburova,ÐÑÑÐ¼Ð°. Ð ÑÑÑÐºÐ¸Ðµ ÐºÐ¾Ð»ÑÐ±ÐµÐ»ÑÐ½ÑÐµ,romance,Clean,2.0,0.99,14.99,2018-10-09T00:00:00Z,219600,US,USD,https://p.scdn.co/mp3-preview/57cef7b43fb67e85bc78,https://i.scdn.co/image/ab67616d0000b27357cef7b43fb67e85bc782d3d
4sPu4wktExQoJBO6vn5oL5,EvidÃªncias,Yasmin Santos,EvidÃªncias,sertanejo,Clean,2.8,1.29,14.99,2016-02-13T00:00:00Z,286765,US,USD,https://p.scdn.co/mp3-preview/517587968f48e024f6cc,https://i.scdn.co/image/ab67616d0000b273517587968f48e024f6cc19d5
4AUror8X0wwt0KSpTJmGHW,Baby (You've Got What It Takes),Dinah Washington;Brook Benton,60s Christmas Party,blues,Clean,1.0,0.99,11.99,2019-11-15T00:00:00Z,169933,US,USD,https://p.scdn.co/mp3-preview/6f374975ad7c8849d5be,https://i.scdn.co/image/ab67616d0000b2736f374975ad7c8849d5be9ee2
00oZhqZIQfL9P5CjOP6JsO,Tomorrow Never Knows - Remastered 2009,The Beatles,Revolver (Remastered),british,Clean,3.3,1.29,9.99,2019-10-20T00:00:00Z,179546,US,USD,https://p.scdn.co/mp3-preview/f3707d3728dff5e5e1f1,https://i.scdn.co/image/ab67616d0000b273f3707d3728dff5e5e1f15a55
6Xs7OKt6i0Ddq8B4M5Dgvr,New Americana,Halsey,BADLANDS,electro,Clean,3.6,1.29,11.99,2016-09-19T00:00:00Z,183808,US,USD,https://p.scdn.co/mp3-preview/f9f41f8e541b6cdffcbd,https://i.scdn.co/image/ab67616d0000b273f9f41f8e541b6cdffcbd77d6
18MlLrfCkYOnKutil99GwY,Alter Ego,NTO,Alter Ego,french,Clean,3.1,1.29,11.99,2019-01-13T00:00:00Z,444878,US,USD,https://p.scdn.co/mp3-preview/967fccf00a8daa1fbb3e,https://i.scdn.co/image/ab67616d0000b273967fccf00a8daa1fbb3e37ab
0h467C8iLWdgfW58aj0X0o,Boavista - Innellea's Arp Attachement,Stephan Bodzin;Innellea,Boavista Remixes,minimal-techno,Clean,2.3,0.99,11.99,2019-02-28T00:00:00Z,408003,US,USD,https://p.scdn.co/mp3-preview/2af074dff240157d843b,https://i.scdn.co/image/ab67616d0000b2732af074dff240157d843bbd89
3TtILP6ufeAsUQ6eH41ILA,Repulsion,Dinosaur Jr.,Dinosaur,power-pop,Clean,2.0,0.99,14.99,2020-08-01T00:00:00Z,184640,US,USD,https://p.scdn.co/mp3-preview/9ae6afbe3eca2cecba29,https://i.scdn.co/image/ab67616d0000b2739ae6afbe3eca2cecba29e9f8
2Y4ol1FiPdSPMwaEMJgXMN,hammer,"nothing,nowhere.",ruiner,emo,Explicit,3.2,1.29,14.99,2016-03-22T00:00:00Z,204000,US,USD,https://p.scdn.co/mp3-preview/6f9e4e47f43312229c08,https://i.scdn.co/image/ab67616d0000b2736f9e4e47f43312229c08fd71
1NTJDF7wk26eGVxEFn4MMJ,Everything but You,Clean Bandit;A7S,It's You - Fresh Hits,funk,Clean,1.0,0.99,11.99,2021-02-04T00:00:00Z,198014,US,USD,https://p.scdn.co/mp3-preview/e5fe8d2dc44f824de86f,https://i.scdn.co/image/ab67616d0000b273e5fe8d2dc44f824de86f8f58
1fIJOQ8WHufCQkg3BqhfCO,I AM THE JOKER,Boris Brejcha,I Am The Joker,minimal-techno,Clean,2.8,1.29,11.99,2023-02-04T00:00:00Z,497280,US,USD,https://p.scdn.co/mp3-preview/5dca25746a3862b5d670,https://i.scdn.co/image/ab67616d0000b2735dca25746a3862b5d670c855
4H7MpMZ4p3Cc06B11bcgL7,Soldier's Eyes,Jack Savoretti,Days Gone (Original Soundtrack),acoustic,Clean,3.0,0.99,9.99,2020-04-20T00:00:00Z,171760,US,USD,https://p.scdn.co/mp3-preview/5175d7d954cb196d4237,https://i.scdn.co/image/ab67616d0000b2735175d7d954cb196d42371bbf
4Nhzp5J1JSYaqXCFvrKwNJ,AnlamÄ± Yok,ÅanÄ±Åer;Sokrat St,Onuncu GÃ¼n,turkish,Explicit,2.8,0.99,11.99,2022-11-28T00:00:00Z,193150,US,USD,https://p.scdn.co/mp3-preview/59c3315fd9f31b1aa51b,https://i.scdn.co/image/ab67616d0000b27359c3315fd9f31b1aa51bbadd
6KuIO7Ya84QfWoR0JLXn6B,Sirion,Little Symphony,Sombrio,guitar,Clean,2.1,0.99,14.99,2019-02-19T00:00:00Z,127467,US,USD,https://p.scdn.co/mp3-preview/4b803f41c91c5c022439,https://i.scdn.co/image/ab67616d0000b2734b803f41c91c5c0224393a15
7fY8qVujvm5lZBrt5Y1sIJ,Khayaal,Arijit Anand;Ankita Barwad,Khayaal,indie,Clean,3.2,1.29,11.99,2022-04-24T00:00:00Z,149749,US,USD,https://p.scdn.co/mp3-preview/686cd18674988dde0d1f,https://i.scdn.co/image/ab67616d0000b273686cd18674988dde0d1fbefd
1BKl6JHciO3gjIjTzsG7hF,Peut-Ãªtre a-t-il rÃªvÃ©?,RaphaÃ«l,caravane,french,Clean,2.2,1.29,9.99,2022-11-12T00:00:00Z,165080,US,USD,https://p.scdn.co/mp3-preview/91fbb2b9b197480d79d3,https://i.scdn.co/image/ab67616d0000b27391fbb2b9b197480d79d31fd5
6qK47Oa7Vbumzeb69KuMhZ,The Valley of the Pagans,Gorillaz;Beck,20's Rock,alternative,Explicit,1.0,1.29,9.99,2014-01-04T00:00:00Z,181028,US,USD,https://p.scdn.co/mp3-preview/9f6c6742415a5e29752f,https://i.scdn.co/image/ab67616d0000b2739f6c6742415a5e29752f4169
0e5LcankE0UyJUuCoq1uH2,The Joker,Steve Miller Band,Fishing Music,hard-rock,Clean,1.0,0.99,11.99,2018-01-26T00:00:00Z,264503,US,USD,https://p.scdn.co/mp3-preview/1a853c79944eea3f211a,https://i.scdn.co/image/ab67616d0000b2731a853c79944eea3f211a4604
38i3hKzRfWSzjhTOMtnzCG,El Cielo Puede Esperar,Attaque 77,El Cielo Puede Esperar,punk-rock,Clean,2.8,1.29,9.99,2020-01-02T00:00:00Z,253840,US,USD,https://p.scdn.co/mp3-preview/d63b87cf195a4f467092,https://i.scdn.co/image/ab67616d0000b273d63b87cf195a4f467092e556
5eQtR62IZ8P8qZM2pSD9Ip,Forever And For Always,Shania Twain,Up! (Red and Green Versions),country,Clean,3.4,1.29,9.99,2014-06-14T00:00:00Z,283000,US,USD,https://p.scdn.co/mp3-preview/033db1df4c1bc48d15c7,https://i.scdn.co/image/ab67616d0000b273033db1df4c1bc48d15c7ed5c
32puFzyAEnxuSQNL9H8E4i,Kings of Metal,Manowar,Metal,hard-rock,Clean,1.0,1.29,14.99,2014-12-10T00:00:00Z,223866,US,USD,https://p.scdn.co/mp3-preview/ec58aa5a6e998dadf538,https://i.scdn.co/image/ab67616d0000b273ec58aa5a6e998dadf5382bd0
1cz1Z22xmJQaALUgUXzUaq,Land of Confusion,Disturbed,Timeless Rock Hits,metal,Clean,1.0,1.29,9.99,2019-03-13T00:00:00Z,287066,US,USD,https://p.scdn.co/mp3-preview/e62bd010638c926dbeaf,https://i.scdn.co/image/ab67616d0000b273e62bd010638c926dbeaff175
66MxvS8yoayHZj2Lw0codN,Strasznie juÅ¼ byÄ tym krÃ³lem chcÄ,PaweÅ SzymaÅski;Pola Pilat;Piotr Polk,KrÃ³l Lew (ÅcieÅ¼ka DÅºwiÄkowa z Filmu),disney,Clean,2.2,0.99,9.99,2017-02-02T00:00:00Z,202986,US,USD,https://p.scdn.co/mp3-preview/560b292aba9316479bf8,https://i.scdn.co/image/ab67616d0000b273560b292aba9316479bf85864
4fdhVSIdZv0eB67sX2TDCv,Das Wunder der PersÃ¶nlichkeit,BÃ¶hse Onkelz,WeiÃ,german,Clean,2.6,0.99,11.99,2023-11-29T00:00:00Z,314666,US,USD,https://p.scdn.co/mp3-preview/0dfaf88b596a18afc587,https://i.scdn.co/image/ab67616d0000b2730dfaf88b596a18afc5877032
4RLEptaOiYYtnZ07Nq87k2,ÐÑÐµÐ½Ð½Ð¸Ðµ Ð»Ð¸ÑÑÑÑ,ÐÐ°Ð´ÐµÐ¶Ð´Ð° ÐÐ±ÑÑÐ¾Ð²Ð°;ÐÐ°ÑÐ²ÐµÐ¹ Ð¡Ð°ÑÐ°ÑÐ¾Ð²,ÐÐµÑÐ½Ð¸ ÑÐ¾Ð²ÐµÑÑÐºÐ¸Ñ ÐºÐ¾Ð¼Ð¿Ð¾Ð·Ð¸ÑÐ¾ÑÐ¾Ð²,romance,Clean,1.0,1.29,14.99,2017-08-30T00:00:00Z,208202,US,USD,https://p.scdn.co/mp3-preview/bee16d8da3de1e4880e5,https://i.scdn.co/image/ab67616d0000b273bee16d8da3de1e4880e50542
6gVV28leSTAI70fV8fVP7L,SobrevivirÃ©,Panteon Rococo,SobrevivirÃ©,ska,Clean,2.6,0.99,9.99,2022-11-15T00:00:00Z,237133,US,USD,https://p.scdn.co/mp3-preview/dee5e4b2d6fae451dc35,https://i.scdn.co/image/ab67616d0000b273dee5e4b2d6fae451dc352bd5
0rGllPwXKYxS07xZ0osn22,Melt - Quiet Village Mix,Leftfield;Quiet Village,Leftism 22,trip-hop,Clean,1.7,0.99,11.99,2021-01-11T00:00:00Z,469906,US,USD,https://p.scdn.co/mp3-preview/82dd7393fd6d2ff86b6d,https://i.scdn.co/image/ab67616d0000b27382dd7393fd6d2ff86b6d6637
64NHAxoXRHW7WprPLFM5S2,Dry Martini - Remastered 2022,Eikichi Yazawa,Anytime Woman (50th Anniversary Remastered),rockabilly,Clean,2.2,0.99,11.99,2022-02-21T00:00:00Z,245720,US,USD,https://p.scdn.co/mp3-preview/40bd079cf968a1f0a913,https://i.scdn.co/image/ab67616d0000b27340bd079cf968a1f0a9135910
76CSHuHKMJxmjmdrNBX2Z3,Victoriaâs Secret,Jax,Victoriaâs Secret (feat. Harper) [The Metal Version],songwriter,Explicit,1.8,0.99,11.99,2018-06-10T00:00:00Z,176124,US,USD,https://p.scdn.co/mp3-preview/9236b81208af4223c8e8,https://i.scdn.co/image/ab67616d0000b2739236b81208af4223c8e8080a
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,Dinah Washington,What A Diff'rence A Day Makes! (Expanded Edition),blues,Clean,3.6,0.99,11.99,2023-08-09T00:00:00Z,151866,US,USD,https://p.scdn.co/mp3-preview/a866c6560b5888c5c74a,https://i.scdn.co/image/ab67616d0000b273a866c6560b5888c5c74a9818
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,pop,Clean,4.6,1.29,11.99,2021-04-10T00:00:00Z,174000,US,USD,https://p.scdn.co/mp3-preview/05fbb39b6943c0f62917,https://i.scdn.co/image/ab67616d0000b27305fbb39b6943c0f629170cd6
29x9jxkl6ESKOdxETtbMwT,"Violin Concerto No. 3 in F Major, RV 293 ""Autumn"": II. Largo",Antonio Vivaldi;Renato Fasano;Luigi Ferro;I virtuosi di Roma,October Classical Playlist,classical,Clean,1.0,0.99,11.99,2021-01-03T00:00:00Z,145653,US,USD,https://p.scdn.co/mp3-preview/cbb028264f6164374317,https://i.scdn.co/image/ab67616d0000b273cbb028264f6164374317a806
70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,Pablo Honey,indie,Explicit,4.4,1.29,9.99,2020-09-22T00:00:00Z,238640,US,USD,https://p.scdn.co/mp3-preview/7b76f97b1b0eb9bfa7e0,https://i.scdn.co/image/ab67616d0000b2737b76f97b1b0eb9bfa7e0fee6
4fhLBWSTK9UeGiDQST7bxP,Rus,Lill Lindfors,Du Ã¤r det varmaste jag har,swedish,Clean,2.4,1.29,14.99,2020-10-19T00:00:00Z,241413,US,USD,https://p.scdn.co/mp3-preview/23f99b237060ddb95ec6,https://i.scdn.co/image/ab67616d0000b27323f99b237060ddb95ec68939
4jhYsGCaG4i30sGOct8Xhn,Enchanted Valley,Aine Minogue,The Twilight Realm,new-age,Clean,1.9,1.29,14.99,2017-08-31T00:00:00Z,269706,US,USD,https://p.scdn.co/mp3-preview/d37c7001f14ba8b40748,https://i.scdn.co/image/ab67616d0000b273d37c7001f14ba8b40748f898
2xXAcD0zzapYgSl5z1A847,Si Supieras,Daddy Yankee;Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,latino,Clean,1.4,0.99,11.99,2015-06-26T00:00:00Z,241880,US,USD,https://p.scdn.co/mp3-preview/b5bccc1a703e9586807b,https://i.scdn.co/image/ab67616d0000b273b5bccc1a703e9586807b8743
